"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Trappc4",0.0182151498332495,-0.434111441279485,0.202,0.251,1
"Osbpl11",0.0182461413526851,-0.653376345569547,0.07,0.099,1
"Rassf8",0.0182770797644586,-0.939680530726188,0.009,0.022,1
"Selenop",0.0183383811209403,0.544518993060052,0.155,0.107,1
"Eif3f",0.0184070282879519,-0.216747633538466,0.542,0.597,1
"Dpp4",0.0184190301337614,0.734919182479644,0.111,0.071,1
"Rab20",0.0184889691007792,-0.870518506218792,0.04,0.072,1
"Lsm7",0.0185331373925321,-0.129814389512534,0.106,0.097,1
"Nsa2",0.0186957101974349,0.293543338889694,0.455,0.386,1
"Frmd5",0.0187122057957506,0.178498544292006,0.465,0.492,1
"Tbcd",0.0188240105799766,-0.357885309083715,0.145,0.157,1
"Rmi1",0.0188457940701982,-0.835932605888359,0.046,0.08,1
"Ikzf3",0.0189530560233312,-0.278425356966193,0.491,0.55,1
"Sema4b",0.0190991079339346,-0.313359000243974,0.152,0.201,1
"Mir155hg",0.0191118681172198,-0.617752435838826,0.122,0.169,1
"Pdcd4",0.0192545417544211,0.275803521268082,0.443,0.373,1
"Gm26740",0.0192700029513842,0.217642894652126,0.75,0.697,1
"AU020206",0.0193668512720002,-0.157081707754155,0.587,0.655,1
"Ppp6r3",0.0194516505995404,0.284129308481822,0.377,0.31,1
"Ldlrad4",0.0194901532376902,0.119551382462299,0.551,0.483,1
"Slc25a51",0.0195566842673279,-0.40033482991767,0.153,0.171,1
"Znrf1",0.0195731724544457,-0.347394689199173,0.332,0.39,1
"Morf4l1",0.0195821473827599,0.147342531511177,0.654,0.586,1
"Slc25a28",0.0195857748560434,0.622074578833643,0.097,0.06,1
"Arnt2",0.0196026075809985,-0.589738059669229,0.117,0.163,1
"Zswim6",0.0196614436037895,0.258299452440006,0.627,0.577,1
"Cdip1",0.0196806077977297,0.7669114143965,0.102,0.064,1
"Slc2a3",0.0196821096648956,0.586042766620292,0.194,0.147,1
"Fbxo6",0.019772794708151,-0.730963046286817,0.048,0.071,1
"Szrd1",0.0197799917382206,-0.41075206491936,0.154,0.208,1
"Ifit2",0.0197889942724385,-0.541580755353422,0.089,0.133,1
"Rgs2",0.0198826533937592,0.25851219573893,0.37,0.303,1
"Adgrl2",0.0198956894184287,-0.930910321098456,0.017,0.039,1
"Itk",0.0198973076185156,0.214235828865995,0.757,0.719,1
"Glg1",0.0199224098230267,0.274730735948668,0.389,0.321,1
"Snrnp27",0.0199537710428975,-0.33764451664609,0.125,0.169,1
"Elovl6",0.0200268883897524,0.420144171919703,0.258,0.212,1
"Erf",0.0200347590466711,-0.917312717697734,0.01,0.024,1
"Elf2",0.0201243992306949,0.276637376200575,0.376,0.309,1
"Sdhd",0.0202150078578291,-0.572664546310288,0.11,0.157,1
"Rwdd1",0.020224254746517,-0.287603834146495,0.337,0.404,1
"G3bp1",0.0202653697445957,0.198647625821786,0.368,0.306,1
"Tmem65",0.0203385490002371,0.421775928347812,0.212,0.185,1
"Zfyve1",0.0204045189448738,0.72247647579148,0.094,0.064,1
"Cenpo",0.0204442565082544,1.14123946465738,0.043,0.019,1
"Klf3",0.0204993649383945,0.541725778168371,0.118,0.077,1
"Morrbid",0.0205129076303902,-0.278265969567159,0.24,0.248,1
"Tmem8",0.0205984167014851,1.3082469827174,0.035,0.014,1
"Cdk5rap2",0.0206156787712651,0.368572627264097,0.077,0.074,1
"Ilrun",0.020624069738639,-0.353771690160743,0.212,0.273,1
"Map3k1",0.0206655450469025,0.372756115183877,0.356,0.301,1
"Slc4a2",0.0206674456835832,0.242069906112914,0.048,0.034,1
"Cxcr4",0.0207423669634901,0.454223142944524,0.301,0.243,1
"Iqsec1",0.0207734345895846,0.477404797201515,0.07,0.063,1
"Zmat2",0.0207962800921594,0.3769726221205,0.225,0.169,1
"2610035D17Rik",0.0208100839295451,0.47859143322238,0.234,0.185,1
"Xkr6",0.0209133824699365,1.31513336830264,0.036,0.016,1
"Akap13",0.0210000776571016,0.120581382964036,0.949,0.915,1
"Pdlim7",0.0210023989694487,-1.10317926300907,0.013,0.031,1
"Gsn",0.0211165406194402,-0.922607017367246,0.027,0.053,1
"Jak2",0.0211881150336286,0.281787382381962,0.472,0.448,1
"1810058I24Rik",0.021272553797403,-0.307796982617539,0.224,0.284,1
"Bag1",0.0212752415827179,-0.288608846406496,0.313,0.379,1
"Rprd2",0.0212774486482015,0.38584980084137,0.274,0.232,1
"Arhgef18",0.0213218915131299,0.438423032832871,0.341,0.285,1
"Dipk1a",0.0213300718557121,0.579549004534792,0.166,0.119,1
"Tmem147",0.0213677316390979,-0.655227141257488,0.07,0.1,1
"Mbd1",0.0214655551238166,0.637504619403249,0.124,0.082,1
"Pink1",0.0215871585690643,-0.602645543448618,0.087,0.122,1
"Phospho2",0.0216180846234649,0.809668787895851,0.076,0.042,1
"Cd72",0.0217544855558196,-0.120252776368009,0.043,0.036,1
"Ifi204",0.0219313421299165,-1.01368111216996,0.053,0.077,1
"Ccar1",0.0219529768135896,0.248391817426384,0.289,0.232,1
