"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Elk3",0.0201169995520535,-0.643856189774725,0.087,0.172,1
"Ogt",0.0205061751732997,-0.432352084581013,0.567,0.711,1
"Hectd1",0.0205722438914245,0.563948695338677,0.573,0.414,1
"Iqgap1",0.0206684519234184,0.192119410222647,0.953,0.859,1
"Cdc40",0.0207288290789268,0.100488934757079,0.26,0.297,1
"Zfp141",0.021045290613167,0.548788888167671,0.153,0.086,1
"Bmi1",0.0211010026891151,0.993573730840567,0.087,0.031,1
"Cd83",0.0214777258064712,-1.96578428466209,0.02,0.094,1
"B3galnt2",0.0214876469166319,-1.60733031374961,0.02,0.086,1
"Psmd10",0.0215867569879696,1.11221822733919,0.227,0.109,1
"Mzb1",0.0218975090298666,0.720197380785314,0.42,0.367,1
"Kpnb1",0.0222442413940872,-0.466978427690645,0.227,0.344,1
"Ppm1m",0.0223010577110629,-0.159556028058767,0.32,0.422,1
"Cyba",0.0223025059171751,-0.192928903372592,0.833,0.938,1
"Atm",0.0224309393736814,-0.228818690495881,0.147,0.219,1
"Tmem87a",0.0226394048515786,-0.994353436858858,0.127,0.234,1
"Hip1r",0.0226703572618346,-0.228818690495881,0.12,0.18,1
"Gimap9",0.0227447633801681,-0.661778097771987,0.113,0.203,1
"Pepd",0.0227659516283481,-0.62935662007961,0.287,0.445,1
"Ahr",0.023006856171936,0.886658526924055,0.273,0.141,1
"Trappc9",0.0230457163763446,-0.793603309279407,0.26,0.398,1
"Tmem147",0.0230815602929336,-0.698303973797101,0.247,0.367,1
"Zdhhc23",0.0231489531024813,1.42325800608381,0.127,0.039,1
"Phf3",0.023184510311138,-0.39344939226868,0.447,0.609,1
"Hsd17b10",0.0236041458240529,-0.965784284662087,0.133,0.25,1
"Igsf8",0.0238025011170919,0.820090909985066,0.34,0.203,1
"Magt1",0.023836053896542,0.43599711791449,0.58,0.508,1
"Plin3",0.0239200434995412,0.933452738402996,0.28,0.148,1
"Coil",0.0243479949856937,0.963826387446515,0.1,0.039,1
"Mios",0.0243479949856958,0.963826387446515,0.1,0.039,1
"Uqcrq",0.0243682853545504,0.419708939002741,0.727,0.617,1
"1700025G04Rik",0.0245340521636423,0.186218808782963,0.047,0.016,1
"Pip5k1b",0.0246023506397633,1.28575448233388,0.12,0.039,1
"Guf1",0.0253187862241296,1.77118130950412,0.1,0.023,1
"Acvrl1",0.0254299935531862,2.23061292814142,0.067,0.008,1
"Gm20337",0.0254299935531898,2.23061292814142,0.067,0.008,1
"Zfp280d",0.0262227111248042,0.44035681412836,0.433,0.398,1
"Gria3",0.0262926956123621,0.681239184191321,0.553,0.445,1
"Prrt1",0.0264719646990569,0.449253214616757,0.1,0.055,1
"Sod2",0.0265664306606909,0.736415891343442,0.24,0.125,1
"Mrpl16",0.0265743775901704,1.21864028647534,0.18,0.078,1
"Fasl",0.0269468829594936,-1.03617361255348,0.013,0.047,1
"Csf3r",0.026946882959495,-1.03617361255348,0.013,0.047,1
"Rora",0.026989550457401,1.99357373084057,0.133,0.047,1
"Wdr44",0.0271387932631083,0.423258006083812,0.167,0.156,1
"Krtcap2",0.0273250653033932,0.175756869964338,0.827,0.695,1
"Tmem192",0.0273412753743578,-0.445630079569029,0.233,0.266,1
"Cd8a",0.0277476662464489,1.02272007650008,0.327,0.234,1
"Relch",0.0277885841499566,0.338221902228013,0.367,0.367,1
"Use1",0.028013994670729,-0.631577859996288,0.32,0.461,1
"Retreg3",0.0280462464601741,0.498162815097703,0.253,0.219,1
"Ptma",0.0281554283325726,0.188287782378473,0.987,1,1
"Mtch1",0.0283542188480964,-0.488685817250991,0.42,0.484,1
"Pir",0.0285075395006121,-0.550746785383243,0.32,0.477,1
"Tma7",0.0285336894539175,0.356143810225275,0.667,0.648,1
"Rpl29",0.0285884160034374,-0.108652987674142,0.96,1,1
