"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Glrx",0.0177387158001061,-0.307421613491064,0.345,0.41,1
"Usp25",0.0177418073617178,-0.18625060717541,0.621,0.685,1
"Rnf103",0.017778267164969,0.524128825988408,0.165,0.119,1
"1500011B03Rik",0.0180387636455761,0.394068285424036,0.151,0.122,1
"Gmeb2",0.018148548447817,0.429554012592428,0.211,0.173,1
"Slfn4",0.0181599406624732,-0.516868545883782,0.014,0.031,1
"Gnpda1",0.0181800313276883,0.495894406038127,0.174,0.123,1
"Rhot2",0.0182038644389596,0.200577597562999,0.071,0.069,1
"Hspbap1",0.0182058564175595,0.913516917728497,0.062,0.034,1
"Prdm1",0.0183364725109781,-0.522322975975891,0.154,0.2,1
"Tmbim6",0.0184479866236064,-0.182706076505454,0.689,0.726,1
"Gbp4",0.018499171013345,-0.311903196305519,0.27,0.336,1
"Ipcef1",0.0185413799643595,-0.235151327000902,0.363,0.385,1
"Gid8",0.0185420349205255,0.398869951643262,0.171,0.125,1
"Pkn1",0.018580033735059,-0.208645366283734,0.289,0.348,1
"Ccl9",0.0186617612124972,1.37419708256305,0.045,0.021,1
"Kit",0.0186729763858166,1.37419708256305,0.05,0.025,1
"Rrm1",0.0186948772386983,0.502728891451011,0.134,0.104,1
"Fkbp4",0.0187292392457382,-0.391337663799924,0.175,0.233,1
"Ntan1",0.0187696835568445,-0.30349431482197,0.318,0.377,1
"Frmd6",0.0187763976484137,0.608662336200076,0.095,0.072,1
"Eif4a2",0.0187866900643811,-0.26096864083936,0.419,0.486,1
"Gstp3",0.0189762763363003,0.275483106338005,0.36,0.294,1
"Tent5a",0.0189903288406894,0.361569474235304,0.398,0.335,1
"Itgb7",0.019009097755155,0.698299548684752,0.106,0.066,1
"Zdhhc7",0.0190894884482885,0.569668204584212,0.11,0.072,1
"Mrpl14",0.0191211658797779,0.405128942114944,0.266,0.209,1
"Txndc15",0.0191499044765982,-0.515326381075377,0.116,0.165,1
"Col4a3bp",0.0191867981145224,0.250258286394921,0.554,0.506,1
"Gm17056",0.0192332293120221,1.36765423669628,0.033,0.012,1
"Eno1b",0.0192332293120297,1.36765423669628,0.033,0.012,1
"Podnl1",0.0192500098316978,1.1680897448141,0.04,0.017,1
"Tnrc6a",0.0192603241667833,-0.194798669753037,0.408,0.429,1
"Slco3a1",0.0192822328495646,0.125340097354758,0.261,0.283,1
"Camk4",0.0192878034933453,0.15804227641282,0.908,0.907,1
